Predictors,net 1,net 2,net 3
IL_Cx-Nac 48,0.19963074,5.4072325e-06,1.6497769e-06
IL_Cx-Nac 49,0.19376418,5.3973636e-06,1.6448228e-06
IL_Cx-Nac 50,0.18675156,5.396198e-06,1.6416416e-06
IL_Cx-Nac 51,0.17662483,5.419942e-06,1.6447259e-06
IL_Cx-Nac 52,0.16579966,5.4669435e-06,1.6554325e-06
IL_Cx-Nac 53,0.16187514,5.4904463e-06,1.6616218e-06
IL_Cx-Nac 54,0.16493589,5.4677635e-06,1.6566239e-06
IL_Cx-Nac 55,0.17204198,0.0020556566,0.0011303807
IL_Cx-Nac 56,0.17931747,0.013017785,0.004238789
IL_Cx-PrL_Cx 1,0.2664803,0.090779886,0.039872605
IL_Cx-PrL_Cx 2,0.26498494,0.09026797,0.040673226
IL_Cx-PrL_Cx 3,0.26184517,0.08851306,0.042381503
IL_Cx-PrL_Cx 4,0.25653338,0.0856021,0.045950435
IL_Cx-PrL_Cx 5,0.24946928,0.082645565,0.05249031
IL_Cx-PrL_Cx 6,0.2420317,0.080264315,0.06206151
IL_Cx-PrL_Cx 7,0.23432678,0.07878931,0.07306414
IL_Cx-PrL_Cx 8,0.22565565,0.07786369,0.08348262
IL_Cx-PrL_Cx 9,0.21554656,0.07650263,0.09233162
IL_Cx-PrL_Cx 10,0.20503074,0.07373676,0.09812749
IL_Cx-PrL_Cx 11,0.19389492,0.0698753,0.098392695
IL_Cx-PrL_Cx 12,0.18197565,0.0671043,0.09174215
IL_Cx-PrL_Cx 13,0.16975403,0.067724235,0.078797475
IL_Cx-PrL_Cx 14,0.15760763,0.07251481,0.06245325
IL_Cx-PrL_Cx 15,0.14618032,0.079190955,0.04618376
IL_Cx-PrL_Cx 16,0.13724238,0.08495152,0.032162413
IL_Cx-PrL_Cx 17,0.1320839,0.089764416,0.021322547
IL_Cx-PrL_Cx 18,0.1303136,0.092878975,0.013570162
IL_Cx-PrL_Cx 19,0.1298867,0.09415398,0.008587466
IL_Cx-PrL_Cx 20,0.12870392,0.09386407,0.0055351076
IL_Cx-PrL_Cx 21,0.1250464,0.09209223,0.0038957796
IL_Cx-PrL_Cx 22,0.117946036,0.08905943,0.003406903
IL_Cx-PrL_Cx 23,0.107483126,0.084936365,0.0037013148
IL_Cx-PrL_Cx 24,0.09427361,0.08006285,0.004568861
IL_Cx-PrL_Cx 25,0.07882408,0.074787036,0.0056290273
IL_Cx-PrL_Cx 26,0.06275599,0.0697843,0.00685957
IL_Cx-PrL_Cx 27,0.04776438,0.06612109,0.0077948514
IL_Cx-PrL_Cx 28,0.035191376,0.06402957,0.00807689
IL_Cx-PrL_Cx 29,0.025080796,0.062405612,0.007846545
IL_Cx-PrL_Cx 30,0.01644306,0.060841944,0.006987008
IL_Cx-PrL_Cx 31,0.008795861,0.059909593,0.0059534363
IL_Cx-PrL_Cx 32,0.0022219007,0.05910527,0.004827411
IL_Cx-PrL_Cx 33,3.5276971e-06,0.05739473,0.0033856416
IL_Cx-PrL_Cx 34,3.562734e-06,0.054793924,0.0018003755
IL_Cx-PrL_Cx 35,3.5975363e-06,0.051614217,0.00057473767
IL_Cx-PrL_Cx 36,3.633161e-06,0.047538057,1.8372784e-06
IL_Cx-PrL_Cx 37,3.6718359e-06,0.042341884,1.8578141e-06
IL_Cx-PrL_Cx 38,3.7027378e-06,0.038006898,0.00014314162
IL_Cx-PrL_Cx 39,3.7215357e-06,0.034810912,0.0007439762
IL_Cx-PrL_Cx 40,3.7362336e-06,0.031651683,0.0004642161
IL_Cx-PrL_Cx 41,3.7434436e-06,0.02892751,1.901564e-06
IL_Cx-PrL_Cx 42,3.7370014e-06,0.027850628,1.9008346e-06
IL_Cx-PrL_Cx 43,3.720517e-06,0.028648186,1.8951014e-06
IL_Cx-PrL_Cx 44,3.6997933e-06,0.029890304,1.886752e-06
IL_Cx-PrL_Cx 45,3.6793235e-06,0.030578136,1.8776681e-06
IL_Cx-PrL_Cx 46,3.6574963e-06,0.031196037,1.8671557e-06
IL_Cx-PrL_Cx 47,3.6319045e-06,0.031891767,1.853797e-06
IL_Cx-PrL_Cx 48,3.6068138e-06,0.032885328,1.839901e-06
IL_Cx-PrL_Cx 49,3.5765022e-06,0.03527562,1.8233944e-06
IL_Cx-PrL_Cx 50,3.539093e-06,0.039575,1.8037395e-06
IL_Cx-PrL_Cx 51,3.4935897e-06,0.046783205,1.7815859e-06
IL_Cx-PrL_Cx 52,3.4481031e-06,0.05663634,1.7611371e-06
IL_Cx-PrL_Cx 53,3.4064992e-06,0.06771986,1.7429114e-06
IL_Cx-PrL_Cx 54,3.3604838e-06,0.0785518,1.7225369e-06
IL_Cx-PrL_Cx 55,0.018863998,0.08717977,0.00086371275
IL_Cx-PrL_Cx 56,0.04341458,0.09344419,0.0032893987
IL_Cx-Thal 1,0.30417162,0.17530604,0.08510707
IL_Cx-Thal 2,0.29187196,0.1814781,0.08957262
IL_Cx-Thal 3,0.26968062,0.19831693,0.10176831
IL_Cx-Thal 4,0.23106794,0.22790423,0.1308103
IL_Cx-Thal 5,0.17585683,0.2650468,0.18192479
IL_Cx-Thal 6,0.12035739,0.2980678,0.24653305
IL_Cx-Thal 7,0.08310872,0.3159555,0.30240887
IL_Cx-Thal 8,0.054341927,0.3224566,0.34089136
IL_Cx-Thal 9,0.027672598,0.32816398,0.3667612
IL_Cx-Thal 10,0.0038120085,0.3328462,0.3855764
IL_Cx-Thal 11,4.0279756e-06,0.33426124,0.39036435
IL_Cx-Thal 12,4.224826e-06,0.3399305,0.3721459
IL_Cx-Thal 13,4.3270566e-06,0.35155082,0.3233529
IL_Cx-Thal 14,0.0017447503,0.37520915,0.25037673
IL_Cx-Thal 15,0.02938743,0.39612177,0.17234713
IL_Cx-Thal 16,0.05293956,0.4121576,0.11002501
IL_Cx-Thal 17,0.073403634,0.4170936,0.06795406
IL_Cx-Thal 18,0.08401818,0.41809174,0.03720436
IL_Cx-Thal 19,0.09222386,0.4132864,0.016289126
IL_Cx-Thal 20,0.099704266,0.40371174,0.0049107494
IL_Cx-Thal 21,0.105812356,0.39287615,0.0024402756
IL_Cx-Thal 22,0.10889406,0.38307008,0.00686605
IL_Cx-Thal 23,0.109822996,0.37361175,0.015733281
IL_Cx-Thal 24,0.1087264,0.3643684,0.026397562
IL_Cx-Thal 25,0.10649264,0.35661134,0.037204333
IL_Cx-Thal 26,0.10720392,0.34955278,0.046071257
IL_Cx-Thal 27,0.11091631,0.34519088,0.048126083
IL_Cx-Thal 28,0.11728379,0.34078103,0.04993114
IL_Cx-Thal 29,0.12710923,0.33484766,0.05200981
IL_Cx-Thal 30,0.13896972,0.3277947,0.053820178
IL_Cx-Thal 31,0.14961918,0.32284918,0.051610112
IL_Cx-Thal 32,0.15704305,0.32001612,0.047118556
IL_Cx-Thal 33,0.1573462,0.31791434,0.037856575
IL_Cx-Thal 34,0.15948607,0.3151796,0.030118873
IL_Cx-Thal 35,0.16447404,0.31163323,0.025499456
IL_Cx-Thal 36,0.1710897,0.308586,0.023992946
IL_Cx-Thal 37,0.1775641,0.30680504,0.023931772
IL_Cx-Thal 38,0.18299039,0.3070281,0.023524756
IL_Cx-Thal 39,0.18651605,0.30867386,0.023773137
IL_Cx-Thal 40,0.1896285,0.30977276,0.02159914
IL_Cx-Thal 41,0.19009675,0.31170622,0.017868944
IL_Cx-Thal 42,0.18731461,0.31488067,0.015540574
IL_Cx-Thal 43,0.18473233,0.31598175,0.01411229
IL_Cx-Thal 44,0.18380895,0.31634158,0.013911347
IL_Cx-Thal 45,0.18336302,0.31758854,0.015145626
IL_Cx-Thal 46,0.17805316,0.31822503,0.016098527
IL_Cx-Thal 47,0.16971199,0.31708762,0.016718762
IL_Cx-Thal 48,0.15964568,0.31439042,0.017650902
IL_Cx-Thal 49,0.14668101,0.31010193,0.01898177
IL_Cx-Thal 50,0.13030592,0.30324608,0.021852804
IL_Cx-Thal 51,0.113238856,0.2951921,0.027534354
IL_Cx-Thal 52,0.08252442,0.28427598,0.031182481
IL_Cx-Thal 53,0.060614496,0.26977196,0.03301382
IL_Cx-Thal 54,0.06834694,0.25137874,0.0340558
IL_Cx-Thal 55,0.093065746,0.23195833,0.03376967
IL_Cx-Thal 56,0.11616604,0.2146469,0.033457194
IL_Cx-VTA 1,0.4424064,5.4688244e-06,0.12860774
IL_Cx-VTA 2,0.4318447,5.41384e-06,0.13998647
IL_Cx-VTA 3,0.40666065,5.5479277e-06,0.16078304
IL_Cx-VTA 4,0.35902086,5.9430645e-06,0.20195992
IL_Cx-VTA 5,0.28693545,6.627674e-06,0.27520224
IL_Cx-VTA 6,0.19950795,7.535253e-06,0.37474912
IL_Cx-VTA 7,0.12833254,0.010495593,0.46297294
IL_Cx-VTA 8,0.08759389,0.03726714,0.5097934
IL_Cx-VTA 9,0.050469548,0.05417571,0.5343565
IL_Cx-VTA 10,0.036512293,0.056703072,0.54362446
IL_Cx-VTA 11,0.042760313,0.04372825,0.5396222
IL_Cx-VTA 12,0.066692926,0.013069105,0.5110125
IL_Cx-VTA 13,0.096809536,1.1362588e-05,0.44547048
IL_Cx-VTA 14,0.14075193,1.1222542e-05,0.3491202
IL_Cx-VTA 15,0.1886833,1.1109451e-05,0.24807698
IL_Cx-VTA 16,0.22605652,1.1014391e-05,0.15782736
IL_Cx-VTA 17,0.24766034,0.0038511718,0.08711582
IL_Cx-VTA 18,0.26889682,0.001856216,0.034237616
IL_Cx-VTA 19,0.29039443,1.0465552e-05,0.0024822336
IL_Cx-VTA 20,0.3057348,9.916312e-06,3.058447e-06
IL_Cx-VTA 21,0.3151083,9.522661e-06,2.969698e-06
IL_Cx-VTA 22,0.3166417,9.2919345e-06,2.925205e-06
IL_Cx-VTA 23,0.31016654,9.110235e-06,0.014126058
IL_Cx-VTA 24,0.30453652,8.992594e-06,0.029327016
IL_Cx-VTA 25,0.30235332,8.902087e-06,0.042778205
IL_Cx-VTA 26,0.30260924,8.830628e-06,0.05377435
IL_Cx-VTA 27,0.30343372,8.799098e-06,0.06151216
IL_Cx-VTA 28,0.30600882,8.811431e-06,0.06385243
IL_Cx-VTA 29,0.31150982,8.7898e-06,0.06487046
IL_Cx-VTA 30,0.31924912,8.766444e-06,0.062070105
IL_Cx-VTA 31,0.3276982,8.73264e-06,0.05743419
IL_Cx-VTA 32,0.33822873,8.692066e-06,0.05104678
IL_Cx-VTA 33,0.34562582,8.787003e-06,0.038499583
IL_Cx-VTA 34,0.35387412,8.839404e-06,0.026737897
IL_Cx-VTA 35,0.3630577,8.812087e-06,0.019039415
IL_Cx-VTA 36,0.371156,8.748465e-06,0.016664945
IL_Cx-VTA 37,0.3772879,8.713964e-06,0.016527595
IL_Cx-VTA 38,0.382439,8.725738e-06,0.016485747
IL_Cx-VTA 39,0.38518852,8.79348e-06,0.015295382
IL_Cx-VTA 40,0.38730556,8.931477e-06,0.009647881
IL_Cx-VTA 41,0.3873909,9.086779e-06,0.004059936
IL_Cx-VTA 42,0.38048604,0.008409247,0.0008539878
IL_Cx-VTA 43,0.37076756,0.020568348,0.00068050146
IL_Cx-VTA 44,0.3640281,0.033860277,0.003554659
IL_Cx-VTA 45,0.3599644,0.04575652,0.0059533957
IL_Cx-VTA 46,0.35477236,0.052275334,0.010100363
IL_Cx-VTA 47,0.34197384,0.049471203,0.012061788
IL_Cx-VTA 48,0.32596943,0.042245083,0.014660644
IL_Cx-VTA 49,0.3073946,0.03142465,0.01678056
IL_Cx-VTA 50,0.28703934,0.018487813,0.020743292
IL_Cx-VTA 51,0.26465976,0.00658552,0.026975343
IL_Cx-VTA 52,0.23353581,1.0070971e-05,0.030403238
IL_Cx-VTA 53,0.20273529,9.950302e-06,0.027724013
IL_Cx-VTA 54,0.19138789,0.0016348147,0.025161903
IL_Cx-VTA 55,0.1905746,0.020791825,0.024641344
IL_Cx-VTA 56,0.19654937,0.040845383,0.02633676
Nac-PrL_Cx 1,0.31424078,0.03073348,0.06973066
Nac-PrL_Cx 2,0.30971745,0.03386481,0.07085914
Nac-PrL_Cx 3,0.3020086,0.036574446,0.07388847
Nac-PrL_Cx 4,0.28999197,0.038749456,0.081225336
Nac-PrL_Cx 5,0.27138063,0.0409246,0.0958759
Nac-PrL_Cx 6,0.24614188,0.041474972,0.11961132
Nac-PrL_Cx 7,0.2158075,0.037624974,0.15031038
Nac-PrL_Cx 8,0.18269768,0.026709681,0.18312457
Nac-PrL_Cx 9,0.14881058,0.009790659,0.21328333
Nac-PrL_Cx 10,0.1192182,5.1223738e-06,0.23157385
Nac-PrL_Cx 11,0.10269525,5.3498584e-06,0.2295951
Nac-PrL_Cx 12,0.09916344,5.463214e-06,0.20649356
Nac-PrL_Cx 13,0.098528706,0.0037897816,0.16788782
Nac-PrL_Cx 14,0.10145919,0.03885536,0.1205702
Nac-PrL_Cx 15,0.10365807,0.07022582,0.08080874
Nac-PrL_Cx 16,0.106677204,0.0906736,0.051573448
Nac-PrL_Cx 17,0.11080002,0.10131721,0.031794533
Nac-PrL_Cx 18,0.1143527,0.1056263,0.018644752
Nac-PrL_Cx 19,0.11688163,0.1064219,0.010252645
Nac-PrL_Cx 20,0.116878115,0.10426926,0.005336996
Nac-PrL_Cx 21,0.112915054,0.099290736,0.0031908124
Nac-PrL_Cx 22,0.10469306,0.09142909,0.0029829883
Nac-PrL_Cx 23,0.091799796,0.0810672,0.0042109676
Nac-PrL_Cx 24,0.074690774,0.069223896,0.0063459966
Nac-PrL_Cx 25,0.05412344,0.05612148,0.008974514
Nac-PrL_Cx 26,0.031105129,0.042411875,0.011730918
Nac-PrL_Cx 27,0.008057495,0.030314267,0.011818798
Nac-PrL_Cx 28,4.11079e-06,0.019906407,0.012757934
Nac-PrL_Cx 29,4.244294e-06,0.010171768,0.015190091
Nac-PrL_Cx 30,4.373826e-06,0.00079311494,0.017663695
Nac-PrL_Cx 31,4.4542207e-06,7.75464e-06,0.01799292
Nac-PrL_Cx 32,4.521159e-06,7.893935e-06,0.018005077
Nac-PrL_Cx 33,4.5767097e-06,8.0127675e-06,0.017437238
Nac-PrL_Cx 34,4.6182504e-06,8.103871e-06,0.016841277
Nac-PrL_Cx 35,4.6454966e-06,8.1645185e-06,0.016797768
Nac-PrL_Cx 36,4.66304e-06,8.203851e-06,0.017594388
Nac-PrL_Cx 37,4.6742016e-06,8.232921e-06,0.019565597
Nac-PrL_Cx 38,4.67447e-06,8.2446895e-06,0.021980574
Nac-PrL_Cx 39,4.6651567e-06,8.2431125e-06,0.022551352
Nac-PrL_Cx 40,4.6507016e-06,8.23739e-06,0.020499693
Nac-PrL_Cx 41,4.630877e-06,8.223049e-06,0.017664306
Nac-PrL_Cx 42,4.603253e-06,8.195603e-06,0.014680151
Nac-PrL_Cx 43,4.5721017e-06,8.158176e-06,0.010936101
Nac-PrL_Cx 44,4.5481233e-06,8.127024e-06,0.0064111897
Nac-PrL_Cx 45,4.513451e-06,8.069664e-06,0.0036928044
Nac-PrL_Cx 46,4.4718217e-06,7.991804e-06,0.0036463016
Nac-PrL_Cx 47,4.432297e-06,7.909164e-06,0.0042916453
Nac-PrL_Cx 48,4.3852237e-06,7.811071e-06,0.0049903537
Nac-PrL_Cx 49,4.3288187e-06,7.69666e-06,0.0055628056
Nac-PrL_Cx 50,4.270216e-06,7.581645e-06,0.005211222
Nac-PrL_Cx 51,4.2292745e-06,7.5042526e-06,0.003523899
Nac-PrL_Cx 52,4.2039005e-06,7.4500417e-06,0.0015333277
Nac-PrL_Cx 53,4.1833027e-06,7.3988404e-06,0.0009979125
Nac-PrL_Cx 54,4.132464e-06,7.2905186e-06,0.003027037
Nac-PrL_Cx 55,4.052447e-06,7.1309732e-06,0.0061549707
Nac-PrL_Cx 56,0.0021799682,6.917735e-06,0.008878007
Nac-Thal 1,0.3405688,0.10517542,0.074317
Nac-Thal 2,0.3295818,0.11459865,0.07840258
Nac-Thal 3,0.31175795,0.1332558,0.088607706
Nac-Thal 4,0.28186786,0.16222662,0.11241481
Nac-Thal 5,0.24049295,0.19889855,0.15284663
Nac-Thal 6,0.19952789,0.23293836,0.20199315
Nac-Thal 7,0.16667162,0.25645038,0.24040712
Nac-Thal 8,0.14385152,0.26923975,0.2658931
Nac-Thal 9,0.12770824,0.27594313,0.28187123
Nac-Thal 10,0.119554155,0.27792835,0.28873587
Nac-Thal 11,0.12280707,0.27650627,0.28475547
Nac-Thal 12,0.12958445,0.27886567,0.26741937
Nac-Thal 13,0.14142992,0.28458765,0.23182851
Nac-Thal 14,0.15129429,0.29480657,0.18336596
Nac-Thal 15,0.15220872,0.31169456,0.12969957
Nac-Thal 16,0.15143846,0.32746187,0.0835965
Nac-Thal 17,0.15274058,0.3371381,0.046766274
Nac-Thal 18,0.15522912,0.34083092,0.02109032
Nac-Thal 19,0.16160211,0.3372743,0.0042086802
Nac-Thal 20,0.17020507,0.32871404,1.8068697e-06
Nac-Thal 21,0.17914309,0.3193376,1.8021642e-06
Nac-Thal 22,0.18689072,0.31098932,1.8081388e-06
Nac-Thal 23,0.19347933,0.30131868,0.0045361915
Nac-Thal 24,0.20043583,0.28966188,0.01219159
Nac-Thal 25,0.2071689,0.2772724,0.020053424
Nac-Thal 26,0.21501629,0.26525146,0.026512122
Nac-Thal 27,0.2254858,0.25353202,0.029982926
Nac-Thal 28,0.23812155,0.24257624,0.029556982
Nac-Thal 29,0.25208274,0.2309817,0.028696818
Nac-Thal 30,0.26571667,0.22008908,0.025733203
Nac-Thal 31,0.27599555,0.21042234,0.021067286
Nac-Thal 32,0.28369963,0.2020806,0.016093224
Nac-Thal 33,0.2885795,0.19502303,0.008849658
Nac-Thal 34,0.2917386,0.18847898,0.0010627512
Nac-Thal 35,0.29561734,0.1820035,1.8164942e-06
Nac-Thal 36,0.30130157,0.1767407,1.816547e-06
Nac-Thal 37,0.3063415,0.17363882,1.8219589e-06
Nac-Thal 38,0.31114966,0.17175634,1.8341207e-06
Nac-Thal 39,0.31431246,0.1708651,1.8551965e-06
Nac-Thal 40,0.31598517,0.17167583,1.8803443e-06
Nac-Thal 41,0.31300285,0.17351292,1.9104575e-06
Nac-Thal 42,0.30727652,0.1757057,1.9439346e-06
Nac-Thal 43,0.30195904,0.1780769,1.9780648e-06
Nac-Thal 44,0.29824978,0.18079583,2.011965e-06
Nac-Thal 45,0.29637408,0.1821508,2.0484906e-06
Nac-Thal 46,0.29359952,0.18248266,2.0870027e-06
Nac-Thal 47,0.28562763,0.18208176,2.1264157e-06
Nac-Thal 48,0.27134493,0.18068644,2.1716583e-06
Nac-Thal 49,0.25492865,0.17788142,2.2269805e-06
Nac-Thal 50,0.23600248,0.17224368,2.283429e-06
Nac-Thal 51,0.21571662,0.16495256,2.3461475e-06
Nac-Thal 52,0.18366325,0.15699685,0.004757574
Nac-Thal 53,0.15116729,0.15166996,0.008039471
Nac-Thal 54,0.13621612,0.14767897,0.012274237
Nac-Thal 55,0.13750188,0.14271215,0.015422587
Nac-Thal 56,0.14834732,0.13737197,0.018011864
Nac-VTA 1,0.41842613,5.388518e-06,0.113625295
Nac-VTA 2,0.41082394,5.291022e-06,0.12342
Nac-VTA 3,0.3974573,5.3473186e-06,0.14332438
Nac-VTA 4,0.3727212,5.5916953e-06,0.18032043
Nac-VTA 5,0.33246347,5.9974e-06,0.24023779
Nac-VTA 6,0.2861828,6.4584588e-06,0.31438124
Nac-VTA 7,0.25156745,6.8366467e-06,0.37599543
Nac-VTA 8,0.23406751,7.1142226e-06,0.4109414
Nac-VTA 9,0.21834913,7.3946107e-06,0.42728013
Nac-VTA 10,0.22040509,7.66285e-06,0.42418918
Nac-VTA 11,0.24027039,7.874355e-06,0.403118
Nac-VTA 12,0.26952738,8.0594955e-06,0.3668225
Nac-VTA 13,0.29605168,8.308082e-06,0.3168988
Nac-VTA 14,0.31892717,8.543982e-06,0.25348255
Nac-VTA 15,0.3340969,8.755627e-06,0.1844629
Nac-VTA 16,0.34079608,8.9484465e-06,0.11773927
Nac-VTA 17,0.34649208,9.063437e-06,0.058048
Nac-VTA 18,0.35870823,9.006078e-06,0.01587329
Nac-VTA 19,0.37067014,8.770803e-06,2.7242e-06
Nac-VTA 20,0.381603,8.471283e-06,2.656481e-06
Nac-VTA 21,0.38989565,8.193801e-06,2.5935803e-06
Nac-VTA 22,0.39563838,7.987744e-06,2.5513093e-06
Nac-VTA 23,0.3981778,7.821507e-06,0.003543591
Nac-VTA 24,0.39933842,7.662604e-06,0.015142946
Nac-VTA 25,0.40240964,7.532481e-06,0.026060626
Nac-VTA 26,0.40671986,7.425508e-06,0.034444533
Nac-VTA 27,0.4135372,7.326919e-06,0.039355315
Nac-VTA 28,0.42202863,7.2489192e-06,0.039971627
Nac-VTA 29,0.42939705,7.1855543e-06,0.036944948
Nac-VTA 30,0.4367211,7.127966e-06,0.032369737
Nac-VTA 31,0.44414464,7.0860337e-06,0.026895858
Nac-VTA 32,0.45155314,7.047678e-06,0.020961726
Nac-VTA 33,0.45624223,7.062238e-06,0.010935022
Nac-VTA 34,0.45935985,7.09029e-06,0.0009206342
Nac-VTA 35,0.46157253,7.079154e-06,2.3118519e-06
Nac-VTA 36,0.4650644,7.054905e-06,2.3081473e-06
Nac-VTA 37,0.4679359,7.0419205e-06,2.3093075e-06
Nac-VTA 38,0.47053343,7.0476535e-06,2.3157627e-06
Nac-VTA 39,0.4717676,7.08688e-06,2.3334612e-06
Nac-VTA 40,0.47150123,7.1492045e-06,2.357529e-06
Nac-VTA 41,0.46829706,7.2305083e-06,2.3853697e-06
Nac-VTA 42,0.46231428,7.3260403e-06,2.4135463e-06
Nac-VTA 43,0.45566687,7.4290297e-06,2.442644e-06
Nac-VTA 44,0.4512701,7.541385e-06,2.4734716e-06
Nac-VTA 45,0.44886357,7.66387e-06,2.5059867e-06
Nac-VTA 46,0.44458422,7.787619e-06,2.5387562e-06
Nac-VTA 47,0.43414727,7.894417e-06,2.5668814e-06
Nac-VTA 48,0.4166314,7.992262e-06,2.591124e-06
Nac-VTA 49,0.39674062,8.116848e-06,2.623716e-06
Nac-VTA 50,0.3738108,8.221888e-06,2.645592e-06
Nac-VTA 51,0.3462934,8.306955e-06,0.0069286646
Nac-VTA 52,0.31186348,8.453237e-06,0.011072466
Nac-VTA 53,0.27209312,8.526668e-06,0.010606954
Nac-VTA 54,0.24564873,8.275946e-06,0.011434054
Nac-VTA 55,0.23251985,7.789422e-06,0.012913555
Nac-VTA 56,0.22810607,7.2233524e-06,0.01349771
PrL_Cx-Thal 1,0.26993117,0.15423173,0.097873755
PrL_Cx-Thal 2,0.2591977,0.16192363,0.102050684
PrL_Cx-Thal 3,0.23489635,0.18004939,0.115704045
PrL_Cx-Thal 4,0.18811737,0.20957679,0.14864102
PrL_Cx-Thal 5,0.118361905,0.24648885,0.20914882
PrL_Cx-Thal 6,0.04379048,0.27983302,0.2892121
PrL_Cx-Thal 7,3.7170544e-06,0.29576656,0.35936034
PrL_Cx-Thal 8,4.006962e-06,0.28981417,0.40284407
PrL_Cx-Thal 9,4.2998063e-06,0.28118408,0.42801663
PrL_Cx-Thal 10,4.6113687e-06,0.27184722,0.44469556
PrL_Cx-Thal 11,4.921381e-06,0.26649985,0.4549384
PrL_Cx-Thal 12,5.1587263e-06,0.26716575,0.44045272
PrL_Cx-Thal 13,5.2730716e-06,0.2813037,0.3922053
PrL_Cx-Thal 14,5.1820766e-06,0.31336093,0.30946165
PrL_Cx-Thal 15,4.990677e-06,0.35505262,0.21805102
PrL_Cx-Thal 16,4.796867e-06,0.38758034,0.14305656
PrL_Cx-Thal 17,4.622196e-06,0.40635464,0.091121696
PrL_Cx-Thal 18,4.538069e-06,0.41230774,0.05383991
PrL_Cx-Thal 19,4.5029915e-06,0.41125157,0.031070942
PrL_Cx-Thal 20,4.5226107e-06,0.4060683,0.018396588
PrL_Cx-Thal 21,4.5846364e-06,0.39954695,0.014826119
PrL_Cx-Thal 22,4.6761543e-06,0.39272606,0.019967854
PrL_Cx-Thal 23,4.8136444e-06,0.38381228,0.03300083
PrL_Cx-Thal 24,4.9901964e-06,0.3722099,0.049571417
PrL_Cx-Thal 25,5.172794e-06,0.35845912,0.065345265
PrL_Cx-Thal 26,5.3541776e-06,0.34690353,0.07328926
PrL_Cx-Thal 27,5.50865e-06,0.3388204,0.07490765
PrL_Cx-Thal 28,5.595141e-06,0.33226037,0.07599544
PrL_Cx-Thal 29,5.6295303e-06,0.32628003,0.078257255
PrL_Cx-Thal 30,5.627831e-06,0.3195245,0.08233789
PrL_Cx-Thal 31,5.619836e-06,0.3111505,0.08564006
PrL_Cx-Thal 32,5.6329036e-06,0.3028153,0.08550314
PrL_Cx-Thal 33,5.7302095e-06,0.29269755,0.078540646
PrL_Cx-Thal 34,5.806751e-06,0.2832484,0.072677694
PrL_Cx-Thal 35,5.8522587e-06,0.27465293,0.069657594
PrL_Cx-Thal 36,5.88718e-06,0.2674409,0.06838901
PrL_Cx-Thal 37,5.9225317e-06,0.26320788,0.06772636
PrL_Cx-Thal 38,5.9517693e-06,0.2618904,0.068338044
PrL_Cx-Thal 39,5.967964e-06,0.2632344,0.06879646
PrL_Cx-Thal 40,5.993878e-06,0.265304,0.066913955
PrL_Cx-Thal 41,6.0591615e-06,0.26503026,0.06269759
PrL_Cx-Thal 42,6.0903353e-06,0.26543444,0.058594372
PrL_Cx-Thal 43,6.090581e-06,0.2675014,0.056065843
PrL_Cx-Thal 44,6.0690577e-06,0.2717596,0.0553767
PrL_Cx-Thal 45,6.06608e-06,0.27388388,0.056654137
PrL_Cx-Thal 46,6.054898e-06,0.2757258,0.060450993
PrL_Cx-Thal 47,6.045627e-06,0.27270815,0.06278875
PrL_Cx-Thal 48,6.0872185e-06,0.26635066,0.0642855
PrL_Cx-Thal 49,6.1349588e-06,0.25792673,0.06642454
PrL_Cx-Thal 50,6.156885e-06,0.24969345,0.07007157
PrL_Cx-Thal 51,6.1806954e-06,0.24259543,0.07590141
PrL_Cx-Thal 52,6.184258e-06,0.23351938,0.0825576
PrL_Cx-Thal 53,6.009524e-06,0.21905382,0.08392007
PrL_Cx-Thal 54,5.6155322e-06,0.20557444,0.07836796
PrL_Cx-Thal 55,5.1205784e-06,0.18950415,0.06763886
PrL_Cx-Thal 56,4.6789123e-06,0.17318656,0.05661269
PrL_Cx-VTA 1,0.3885369,5.780133e-06,0.13858326
PrL_Cx-VTA 2,0.37604904,5.711798e-06,0.14796
PrL_Cx-VTA 3,0.35129002,5.8889054e-06,0.17143482
PrL_Cx-VTA 4,0.30430993,6.416348e-06,0.21966384
PrL_Cx-VTA 5,0.22145486,7.4025156e-06,0.30492592
PrL_Cx-VTA 6,0.108145215,8.90455e-06,0.42584494
PrL_Cx-VTA 7,0.0019451333,1.0807885e-05,0.5445779
PrL_Cx-VTA 8,7.2421644e-06,1.1493071e-05,0.59900093
PrL_Cx-VTA 9,7.552917e-06,1.2014666e-05,0.6163682
PrL_Cx-VTA 10,7.981495e-06,1.2674898e-05,0.6215817
PrL_Cx-VTA 11,8.480575e-06,1.3463668e-05,0.61856073
PrL_Cx-VTA 12,8.510251e-06,1.3710225e-05,0.585563
PrL_Cx-VTA 13,8.670975e-06,1.405711e-05,0.52701724
PrL_Cx-VTA 14,8.826703e-06,1.4361046e-05,0.4366754
PrL_Cx-VTA 15,9.044691e-06,1.4741117e-05,0.32990173
PrL_Cx-VTA 16,0.009832692,1.4915564e-05,0.2226337
PrL_Cx-VTA 17,0.02865445,1.5122953e-05,0.13152789
PrL_Cx-VTA 18,0.052366886,1.5103809e-05,0.06028002
PrL_Cx-VTA 19,0.08226519,1.4784004e-05,0.013339153
PrL_Cx-VTA 20,0.10910349,1.4201293e-05,4.210963e-06
PrL_Cx-VTA 21,0.12245674,1.3928429e-05,4.1830913e-06
